stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,otc_listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
4728,雙美生物科技股份有限公司,雙美,19,台南市新市區環東路一段31巷10號1樓,林齊國,林明毅,詹惠琳,發言人,2001-02-06,2012-01-10,54463000,0,0,每年,董事會,南台聯合會計師事務所,丁澤祥,蔡玉琴,http://www.sunmaxbiotech.com
4729,熒茂光學股份有限公司,熒茂,2,高雄市路竹區竹南里路科三路7號,方敏宗,林盈杉,謝富雅,總經理室特別助理,2005-05-26,2009-02-24,77726741,0,0,每年,董事會,安永聯合會計師事務所,李芳文,姚世傑,http://www.mildex.com.tw
4735,豪展醫療科技股份有限公司,豪展,19,新北市三重區光復路一段78號9樓,莊明輝,紀強,紀強,總經理,1996-05-14,2011-08-16,41568758,0,0,每季,董事會,寶業聯合會計師事務所,余煒楨,金昌民,http://www.avita.com.tw
4741,泓瀚科技股份有限公司,泓瀚,3,(30093)新竹市大湖路173-2號,呂(木宜)境,呂(木宜)境,陳昭菁,財務協理,2004-01-02,2017-09-26,32841584,0,0,每年,董事會,勤業眾信聯合會計師事務所,林心彤,陳明輝,http://www.jetbest.com
4743,合一生技股份有限公司,合一,19,台北市中正區忠孝西路一段66號35樓,郭憲壽,鄭淑玲,鄭淑玲,總經理,2008-06-02,2011-09-23,479296486,0,0,每年,董事會,勤業眾信聯合會計師事務所,鄭欽宗,李冠豪,http://www.onenessbio.com
4744,皇將科技股份有限公司,皇將,19,41280台中市大里區仁化里工業九路190號,林靜宜,張凱勛,徐火旺,董事長特助,2002-08-19,2018-07-12,54984332,0,0,每年,董事會,安侯建業聯合會計師事務所,陳燕慧,吳俊源,https://www.cvctechnologies.com.tw/
4745,合富醫療控股股份有限公司,合富-KY,19,"Suite 102, Cannon Place, North Sound Rd., George Town",王瓊芝,李惇,王瓊芝,董事長,2005-11-04,2013-01-30,77449547,0,0,每年,股東會,安侯建業聯合會計師事務所,周寶蓮,謝秋華,www.cowealthholding.com
4747,強生化學製藥廠股份有限公司,強生製藥,19,"(241)新北市三重區三和路四段77,79號",黃柏熊,黃柏熊,林俊巍,營業部經理,1966-12-15,2013-12-25,44932346,0,0,每年,股東會,安永聯合會計師事務所,張志銘,馬君廷,https://www.jcpjohnson.com.tw/
4749,新應材股份有限公司,新應材,1,桃園市龍潭區三和里新和路455號,詹文雄,郭光埌,呂韶文,資訊行政總處處長,2003-09-25,2025-01-17,92562365,0,0,每年,董事會,勤業眾信聯合會計師事務所,林政治,林尚志,http://www.aemc.com.tw
4754,國碳科技股份有限公司,國碳科,3,338桃園市蘆竹區濱海里中圳街176號,賀東光,黃俊傑,陳佳暉,副總經理,1998-05-11,2016-09-28,30283215,0,0,每年,股東會,安侯建業聯合會計師事務所,張肇文,郭欣頤,http://www.incatech.com.tw/
4760,勤凱科技股份有限公司,勤凱科技,14,高雄市大寮區大有3街32號,曾聰乙,曾聰乙,曾聰乙,董事長,2007-06-08,2019-03-21,30712650,0,0,每年,董事會,安侯建業聯合會計師事務所,高鈺倫,許振隆,http://www.ampletec.com.tw/
4767,誠泰工業科技股份有限公司,誠泰科技,3,高雄市路竹區路科三路1號,王勝義,蘇忠仁,林劍青,副總經理,1983-06-13,2018-10-29,31415000,0,0,每年,董事會,勤業眾信聯合會計師事務所,張青霞,陳彥君,http://www.chetay.com.tw
4768,晶呈科技股份有限公司,晶呈科技,3,苗栗縣竹南鎮公義路462巷58號,陳亞理,陳亞理,張永宏,處長,2010-12-16,2022-04-13,45226638,0,0,每年,股東會,資誠聯合會計師事務所,于智帆,黃世鈞,http://www.ingenteccorp.com
4772,台灣特品化學股份有限公司,台特化,3,彰化縣線西鄉彰濱西三路1號,徐秀蘭,張雄飛,廖介徹,財會處處長,2013-03-27,2024-09-20,147681552,0,0,每年,董事會,安侯建業聯合會計師事務所,吳俊源,黃泳華,https://www.tscs.com.tw
4804,大略國際控股有限公司,大略-KY,30,新北市新店區中興路二段190號9樓之3,侯信博,王宏文,侯尊仁,無,2011-08-05,2015-12-04,49002920,14418000,0,每季,董事會,馬施云大華聯合會計師事務所,吳昆益,趙翊棋,https://dalue.co/
4806,桂田文創娛樂股份有限公司,桂田文創,35,臺北市內湖區新明路298巷6號4樓(總部:高雄市九如一路61號2樓),吳怡青,謝汶芳,周伯威,財務長,2000-05-09,2016-03-09,199894185,168070000,0,每年,股東會,國富浩華聯合會計師事務所,邱繼盛,鄭翔宇,https://www.ktcce.com.tw/
4903,聯合光纖通信股份有限公司,聯光通,15,新竹市科學園區研新四路12號,林郁昌,營運總經理賴浩民,林郁昌,董事長,1986-04-02,2001-05-14,105343714,41885919,0,每年,股東會,安侯建業聯合會計師事務所,謝秋華,周寶蓮,www.ufoc.com.tw
4905,台聯電訊股份有限公司,台聯電,15,台北市內湖區瑞光路108號3樓,華盛國際投資股份有限公司,黃仲康,黃仲康,總經理,1990-08-03,2001-12-07,29260044,0,0,每年,董事會,安永聯合會計師事務所,王慕凡,林素雯,www.tainet.com.tw
4907,富宇地產股份有限公司,富宇,22,台中市西屯區市政北二路238號16樓之3,張世欣,鍾堯明,鍾博全,副總經理,1988-08-26,2002-03-04,118145778,0,0,每年,股東會,立本台灣聯合會計師事務所,陶鴻文,程建憲,www.fuyu-property.com.tw
4908,前鼎光電股份有限公司,前鼎,15,新竹縣湖口鄉新竹工業區自強路三號,葉政彥,李昌祐,李昌祐,總經理,1998-07-20,2002-02-27,78216907,0,0,每年,股東會,安侯建業聯合會計師事務所,黃明宏,鄭博仁,www.apacoe.com.tw
4909,新復興微波通訊股份有限公司,新復興,15,桃園市新屋區望間里10鄰十五間45號,張永輝,張永輝,廖毅樺,財務部襄理,1984-11-30,2002-11-28,93356864,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳彥君,張青霞,www.nee.com.tw
4911,德英生物科技股份有限公司,德英,19,台南市安南區科技五路92號,郭國華,郭國華,張娜芬,內部稽核主管,2002-08-06,2011-03-21,58999600,0,0,每年,股東會,資誠聯合會計師事務所,徐惠榆,葉芳婷,www.geherbs.com.tw
4923,力士科技股份有限公司,力士,1,(242)新北市新莊區思源路555號(24樓),鍾明道,鍾明道,鍾秉家,副總經理,2007-06-11,2022-03-14,33890800,0,0,每半會計年度,董事會,安侯建業聯合會計師事務所,郭欣頤,張肇文,http://www.force-mos.com
4924,欣厚科技股份有限公司,欣厚-KY,12,台北市中山區長安東路一段16號7樓之2,劉鳳君,顧小美,劉景成,總經理-HPI,2009-10-16,2011-10-18,37164409,0,0,每半會計年度,董事會,德昌聯合會計師事務所,林之凱,陳秀莉,http://www.hsihou.com/
4931,新盛力科技股份有限公司,新盛力,12,高雄市前鎮區西十五街一號,張中秋,張中秋,范貴鈞,副總經理,2004-07-26,2019-09-17,65647761,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉裕祥,王兆群,https://www.stl-tech.com
4933,友輝光電股份有限公司,友輝,2,桃園市大溪區仁善里新光東路80號,吳昕杰,辛隆賓,楊堯如,財會處長,2003-12-31,2011-07-29,81853675,0,0,每年,董事會,勤業眾信聯合會計師,陳文香,徐文亞,WWW.UBRIGHT.COM.TW
4939,亞洲電材股份有限公司,亞電,13,新竹縣竹北市中華路676巷18號4樓,李建輝,李建輝,鄭宛鈺,財務部經理,2003-07-07,2011-09-19,98200868,0,0,每年,股東會,安永聯合會計師事務所,陳國帥,林政緯,http://www.aemg.com.tw/
4945,陞達科技股份有限公司,陞達科技,1,台北市內湖區洲子街88號6樓,林錫銘,蔡孟哲,許詩詮,財務長,2000-06-29,2020-11-20,30021800,0,0,每年,董事會,勤業眾信聯合會計師事務所,翁雅玲,黃惠敏,www.sentelic.com
4946,紅心辣椒娛樂科技股份有限公司,辣椒,35,台北市內湖區瑞光路583巷31號3樓,鄧潤澤,蕭雅馨,蕭雅馨,總經理,2006-09-21,2011-06-10,7810946,2728429,0,每年,股東會,馬施云大華聯合會計師事務所,趙翊棋,郭怡倩,http://www.wasabii.com.tw/
4950,金耘國際股份有限公司,金耘國際,33,台南市柳營區工二路10號,王炯棻,李郁真,李郁真,總經理,2008-10-24,2012-04-27,146759750,100000000,0,每年,股東會,南台聯合會計師事務所,丁澤祥,蔡玉琴,http://www.muttoinc.com
4951,精拓科技股份有限公司,精拓科,1,(302)新竹縣竹北市台元二街10號7樓之1,黃德燻,黃德燻,陳贈文,副總經理,2002-05-10,2022-11-03,34148713,0,0,每年,董事會,資誠聯合會計師事務所,江采燕,謝智政,http://www.fintek.com.tw
4953,緯創軟體股份有限公司,緯軟,18,新北市汐止區新台五路1段93號32樓,蕭清志,蕭清志,長育禎,資深副總經理,1992-06-01,2014-01-08,72965196,0,0,每年,股東會,安侯建業聯合會計師事務所,唐嘉鍵,楊雲筑,https://www.wits.com/tw/
4966,譜瑞科技股份有限公司,譜瑞-KY,1,"P.O.Box 309GT,Ugland House,South Church Street,George Town",趙捷,曲明,趙捷,董事長,2005-11-15,2011-09-13,80058063,0,0,每半會計年度,董事會,資誠聯合會計師事務所,林冠宏,周筱姿,http://www.paradetech.com
4971,英特磊科技股份有限公司,IET-KY,1,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",高永中,Kevin Vargason,王家齊,財務長,2011-04-26,2013-07-24,39985743,0,0,每年,董事會,資誠聯合會計師事務所,簡汎亞,鄭裕仁,www.intelliepi.com.tw
4972,湯石照明科技股份有限公司,湯石照明,2,新北市樹林區博愛街236號4樓,湯士權,洪家政,王志遠,副總經理,1992-08-20,2013-06-17,57496587,0,0,每年,董事會,資誠聯合會計師事務所,王玉娟,洪淑華,http://www.tonslight.com/
4973,廣穎電通股份有限公司,廣穎電通,1,台北市內湖區洲子街106號7樓,陳慧民,袁培榮,謝超民,事業群總經理,2003-02-18,2012-06-19,65392843,0,0,每年,董事會,資誠聯合會計師事務所,林冠宏,陳憲正,www.silicon-power.com
4974,亞泰影像科技股份有限公司,亞泰,13,新北市中和區中正路880號2樓,賴以仁,賴以仁/吳淑品,吳淑品,行政總經理,2004-01-20,2011-11-29,72500104,0,0,每年,董事會,勤業眾信聯合會計師事務所,蔣淑菁,王翔民,www.atii.com.tw
4979,華星光通科技股份有限公司,華星光,15,桃園市中壢區合江路6號,簡惠敏,林大琮(代理),王雅瑜,財會處處長,2001-11-15,2011-12-12,140839794,0,0,每年,董事會,安永聯合會計師事務所,鄭清標,陳國帥,www.luxnetcorp.com.tw
4987,科誠股份有限公司,科誠,12,新北市中和區建康路168號13樓,戴奉義,戴奉義,陳美蘭,財務長,1993-01-04,2012-03-21,31878000,0,0,每年,董事會,資誠聯合會計師事務所,于智帆,黃金連,www.godexintl.com
4991,環宇通訊半導體控股股份有限公司,環宇-KY,1,"One Nexus Way, Camana Bay, Grand Cayman, KY1-9005, Cayman",黃大倫,安寶信( 總執行長暨總裁),余有崇,資深副總,2010-11-30,2014-09-15,113601251,20000000,0,每年,董事會,資誠聯合會計師事務所,白淑蒨,劉倩瑜,http://gcsincorp.com
4995,晶達光電股份有限公司,晶達,2,新北市新店區寶橋路235巷137號8樓,李英珍,金仲仁,金仲仁,總經理,2000-08-18,2012-05-09,42320036,0,0,每年,董事會,勤業眾信聯合會計師事務所,謝東儒,楊承修,www.litemax.com.tw
5009,榮剛材料科技股份有限公司,榮剛,5,台南市新營區新中路35號(總部地址:台南市柳營區工二路10號),王炯棻,康永昌,康永昌,總經理,1993-03-19,1998-10-17,602471197,0,0,每季,董事會,勤業眾信聯合會計師事務所,陳建瑋,劉明賢,www.gmtc.com.tw
5011,久陽精密股份有限公司,久陽,5,高雄市橋頭區芋林路299號,黃俊義,黃美玲,黃俊義,董事長,1984-11-21,1999-05-06,100669738,12500000,0,每年,董事會,資誠聯合會計師事務所,田中玉,徐惠榆,www.ofco.com.tw
5013,強新工業股份有限公司,強新,5,台南市722佳里區海澄里萊芊寮12-19號,吳孟縈,方聰偉,王滿莉,財務經理,1993-11-25,2000-05-08,133416000,0,0,每年,股東會,勤業眾信聯合會計師事務所,吳長駿,李季珍,www.newbest.com.tw
5014,建錩實業股份有限公司,建錩,5,桃園市大園區田心里大觀路178號,李慶柏,李慶柏,宋玟慧,集團總管理處副總經理,1983-07-28,2001-02-15,185333054,0,0,每年,股東會,資誠聯合會計師事務所,鄭雅慧,吳偉豪,www.chainchon.com
5015,華祺工業股份有限公司,華祺,5,桃園市中壢區松江北路29號,葉明彥,張順立,張順立,總經理,1984-05-22,2000-12-15,60639189,0,0,每年,董事會,惠眾聯合會計師事務所,項文婷,盧聯生,https://www.rodex.com.tw/
5016,松和工業股份有限公司,松和,5,南投市南崗工業區南崗三路61號,林廷芳,李金南,李靜慧,副理,1972-09-15,2001-03-05,49622076,0,0,每年,股東會,安永聯合會計師事務所,羅文振,黃子評,http://www.songho.com
5201,凱衛資訊股份有限公司,凱衛,18,台北市松山區光復北路11巷35號5樓,王崇旭,馮國書,馮國書,總經理室總經理,1985-05-22,2000-10-12,30674600,0,0,每年,董事會,安侯建業聯合會計師事務所,張淑瑩,潘俊名,WWW.KWAY.COM.TW
5202,力新國際科技股份有限公司,力新,18,台北市114內湖區新湖一路128巷15號6樓,李雲琴,林育群,李雲琴,董事長,1987-09-30,2000-10-18,89094000,30000000,0,每年,股東會,安侯建業聯合會計師事務所,張淑瑩,高鈺倫,www.newsoft.com.tw
5205,中茂能資系統整合科技(股)公司,中茂,28,台北市內湖區內湖路1段396號3樓之1,羅志明,詹益國,詹益國,總經理,1989-12-13,2001-05-14,13500000,9616000,0,每年,董事會,眾智聯合會計師事務所,游佩靜,王智立,http://www.twget.com.tw/
5206,坤悅開發股份有限公司,坤悅,22,台中市西屯區市政路402號19樓之二,陳丕岳,陳丕岳,賴志龍,協理,1975-10-06,2001-10-08,155925000,0,0,每年,股東會,建智聯合會計師事務所,黃祥穎,曹永仁,www.kunyue.com.tw
5209,新鼎系統股份有限公司,新鼎,33,台北市北投區福善路16號11樓,徐強,謝仁興,謝仁興,總經理,1987-08-03,2002-02-25,28399910,0,0,每年,董事會,資誠聯合會計師事務所,林佳鴻,廖福銘,www.asi.ctci.com
5210,寶碩財務科技股份有限公司,寶碩,18,台北市松山區八德路二段358號六樓之一,許榮唐,蔡文杰,林秉翰,財務會計部協理,1988-11-23,2002-04-25,82177779,20000000,0,每年,股東會,國富浩華聯合會計師事務所,張亞荃,潘金樹,http://www.apex.com.tw
5211,蒙恬科技股份有限公司,蒙恬,18,(30071)新竹市光復路二段二巷47號7樓,蔡義泰,洪成安,詹榮泉,財務長,1991-09-24,2002-12-23,32024727,0,0,每年,股東會,勤業眾信會計師事務所,高逸欣,陳明煇,http://www.penpower.com.tw
5212,凌網科技股份有限公司,凌網,18,新竹縣竹北市台元一街8號5樓之6,賴洋助,賴洋助,羅玉瑩,副總經理,1998-07-03,2003-03-24,34633000,0,0,每年,董事會,安永聯合會計師事務所,邱琬茹,郭紹彬,www.hyweb.com.tw
5213,亞昕國際開發股份有限公司,亞昕,22,新北市新莊區思源路555號30樓,姚政岳,姚政岳,沈政毅,管理部副總,1995-01-16,2003-04-24,669629098,0,0,每年,董事會,安侯建業聯合會計師事務所,潘俊名,陳宗哲,www.yeashin.com.tw
5220,萬達光電科技股份有限公司,萬達光電,2,宜蘭縣蘇澳鎮頂平路22號,黃素真,范志明,鄭勝件,財務長,2002-11-18,2018-04-26,39667000,0,0,每年,股東會,資誠聯合會計師事務所,于智帆,葉翠苗,www.higgstec.com.tw
5223,安力國際股份有限公司,安力-KY,12,新北市新莊區新北大道四段215號8樓,許振焜,許振焜,鄭雅文,副總經理,2010-06-23,2018-07-02,44549781,0,0,每年,股東會,資誠聯合會計師事務所,邱昭賢,廖福銘,www.anli-group.com
5227,蓋曼立凱電能科技(股)公司,立凱-KY,13,桃園市桃園區興華路2-1號,張聖時,朱瑞陽,朱瑞陽,總經理兼投資長,2007-11-16,2013-12-09,68000000,7605470,0,每年,股東會,資誠聯合會計師事務所,吳偉豪,李燕娜,www.aleees.com
5228,鈺鎧科技股份有限公司,鈺鎧,13,台中市南屯區精科東路15號,黃其集,黃其集,黃文結,財務部協理,1992-05-21,2022-05-20,38056253,0,0,每年,股東會,資誠聯合會計師事務所,徐建業,賴志維,http://www.maxecho.com.tw
5230,雷笛克光學股份有限公司,雷笛克光學,2,新北市中和區板南路655號15F,唐德龍,唐德龍,蘇育平,總經理室營運副總,2008-03-27,2012-06-05,57374730,0,0,每年,董事會,勤業眾信聯合會計師事務所,張至誼,洪國田,www.ledlink-optics.com
5236,凌陽創新科技股份有限公司,凌陽創新,1,新竹科學園區新竹市力行一路1號3樓A2,黃洲杰,龔執豪,蔡建忠,執行副總,2006-12-14,2021-07-29,58443594,0,0,每年,董事會,勤業眾信聯合會計師事務所,葉東煇,張雅芸,http://www.sunplusit.com
5245,智晶光電股份有限公司,智晶,2,350新竹科學工業園區苗栗縣竹南鎮科北二路8號,王鴻鈞,葉文欽,葉文欽,總經理,2005-11-03,2015-05-25,44990000,0,0,每年,股東會,勤業眾信聯合會計師事務所,謝明忠,彭以驊,http://www.wisechip.com.tw/
5251,天鉞電子股份有限公司,天鉞電,2,新北市中和區中正路700號3樓之3,汪攘夷,汪攘夷,莊士漢,協理,1992-05-23,2012-11-26,35629377,7600000,0,每年,董事會,勤業眾信聯合會計師事務所,黃國寧,黃惠敏,www.secufirst.com.tw
5263,智崴資訊科技股份有限公司,智崴,35,高雄市前鎮區復興四路9號,歐陽志宏,歐陽志宏,歐陽志宏,總經理,2001-10-30,2012-12-18,70558088,0,0,每年,董事會,勤業眾信聯合會計師事務所,吳秋燕,郭麗園,https://www.brogent.com/
